run,group,cumulative_utility,mean_utility,mean_quality,fatal_errors,task_success_rate,final_trust_gini,final_collapse_index,mean_trust_var,a9_first_delay,a10_first_delay,a9_first20_rate,a9_var_convergence,a8_trust_quality_corr
75,Blind,-19860.0,-99.3,0.3908333333333333,171,0.385,0.0,0.0,0.0833333333333335,10,3,0.2,999,0.0
75,MOO,-16620.0,-83.1,0.6978333333333332,133,0.415,0.07883690261144327,0.039418451305721636,0.07223026627715239,999,999,0.0,999,0.0
76,TRUE,-260.0,-1.3,0.7673333333333332,72,0.705,0.11409260006951238,0.06954630003475619,0.06702422440475454,0,3,0.75,999,0.8829730563310081
76,Blind,-23840.0,-119.2,0.407416666666667,191,0.31,0.0,0.0,0.0833333333333335,4,4,0.1,999,0.0
76,MOO,-21420.0,-107.1,0.51275,214,0.345,0.10874947496750309,0.06687473748375154,0.06920330479606208,999,999,0.0,999,0.04986317862925872
77,TRUE,3800.0,19.0,0.7837499999999996,49,0.78,0.10919266457547994,0.05459633228773997,0.0673140354753525,1,0,0.25,999,0.0
77,Blind,-21500.0,-107.5,0.3685833333333333,175,0.355,0.0,0.0,0.0833333333333335,6,11,0.1,999,0.0
77,MOO,-19680.0,-98.4,0.6969166666666662,156,0.36,0.08224717889347533,0.04737358944673766,0.07236224237349727,999,999,0.0,999,0.0
78,TRUE,1220.0,6.1,0.754333333333333,58,0.745,0.10443088755335683,0.06471544377667841,0.06724353726983492,0,0,0.25,999,0.3045239290411654
78,Blind,-24020.0,-120.1,0.3648333333333336,195,0.305,0.0,0.0,0.0833333333333335,1,9,0.25,999,0.0
78,MOO,-1140.0,-5.7,0.76725,69,0.695,0.07534269572377972,0.03767134786188986,0.07341178518558461,999,999,0.0,999,0.0
79,TRUE,460.0,2.3,0.7626666666666665,69,0.725,0.11346614172439096,0.05673307086219548,0.06652378048067678,2,1,0.5,999,0.781850604926921
79,Blind,-24320.0,-121.6,0.39425000000000004,201,0.3,0.0,0.0,0.0833333333333335,10,0,0.05,999,0.0
79,MOO,-1140.0,-5.7,0.7369999999999999,67,0.705,0.07040878930989392,0.03520439465494696,0.07340772952921676,999,999,0.0,999,0.0
80,TRUE,-880.0,-4.4,0.7688333333333334,65,0.7,0.0913784887268454,0.0456892443634227,0.06870785579541501,0,0,0.3,999,0.8639459697887264
80,Blind,-21720.0,-108.6,0.36416666666666686,170,0.35,0.0,0.0,0.0833333333333335,4,0,0.05,999,0.0
80,MOO,3700.0,18.5,0.7805833333333332,51,0.785,0.06401090541489407,0.032005452707447035,0.07385992605106675,999,999,0.0,999,0.0
81,TRUE,2700.0,13.5,0.7744999999999997,53,0.765,0.10448326787151485,0.07724163393575742,0.06843358791331296,0,0,0.3,999,0.0
81,Blind,-22420.0,-112.1,0.41474999999999995,184,0.335,0.0,0.0,0.0833333333333335,6,17,0.1,999,0.0
81,MOO,1140.0,5.7,0.7831666666666663,59,0.735,0.05295778930576245,0.026478894652881224,0.07525868329439273,999,999,0.0,999,0.0
82,TRUE,1280.0,6.4,0.7654166666666664,61,0.74,0.10107713875179969,0.06303856937589984,0.0688807031215396,0,1,0.25,999,0.7314471836894688
82,Blind,-19380.0,-96.9,0.36925000000000013,173,0.395,0.0,0.0,0.0833333333333335,0,3,0.1,999,0.0
82,MOO,2580.0,12.9,0.8034166666666664,56,0.755,0.0615078747351383,0.03075393736756915,0.07437733665770913,999,999,0.0,999,0.0
83,TRUE,400.0,2.0,0.7782499999999998,65,0.72,0.10234396154802616,0.06992198077401308,0.06913049055874797,4,3,0.25,999,0.6058195497965663
83,Blind,-23240.0,-116.2,0.3959166666666667,189,0.32,0.0,0.0,0.0833333333333335,18,9,0.05,999,0.0
83,MOO,1580.0,7.9,0.8043333333333337,56,0.735,0.0659408927250027,0.03297044636250135,0.07336162968576314,999,999,0.0,999,0.0
84,TRUE,2080.0,10.4,0.7790833333333333,49,0.76,0.10769486751065327,0.07259743375532664,0.06856709116574748,0,0,0.25,999,0.8852149178873064
84,Blind,-20160.0,-100.8,0.38449999999999984,170,0.38,0.0,0.0,0.0833333333333335,7,21,0.1,999,0.0
84,MOO,500.0,2.5,0.7691666666666667,60,0.725,0.06885524118189901,0.034427620590949504,0.07296311659727976,999,999,0.0,999,0.0
85,TRUE,540.0,2.7,0.787083333333333,61,0.725,0.08617354288269685,0.06808677144134842,0.07112190463797152,0,0,0.25,999,0.0
85,Blind,-23280.0,-116.4,0.39233333333333326,190,0.32,0.0,0.0,0.0833333333333335,3,8,0.15,999,0.0
85,MOO,2980.0,14.9,0.7898333333333332,54,0.765,0.061333476709305,0.0306667383546525,0.07479820243274526,999,999,0.0,999,0.0
86,TRUE,2500.0,12.5,0.7778333333333333,51,0.765,0.09632158800024704,0.06691079400012352,0.0693926008268571,0,7,0.25,999,0.7731367808349078
86,Blind,-19640.0,-98.2,0.4297499999999998,166,0.39,0.0,0.0,0.0833333333333335,2,11,0.25,999,0.0
86,MOO,1160.0,5.8,0.669583333333333,55,0.76,0.06955393285499945,0.04102696642749972,0.07433053330781143,999,999,0.0,999,-0.008021124390172309
87,TRUE,400.0,2.0,0.7535833333333334,61,0.73,0.10062939912811153,0.09406469956405576,0.0697343727406552,0,2,0.25,999,0.9321189707860754
87,Blind,-21900.0,-109.5,0.3666666666666668,173,0.345,0.0,0.0,0.0833333333333335,2,11,0.05,999,0.0
87,MOO,2360.0,11.8,0.6402499999999997,46,0.79,0.07924169069488451,0.045870845347442256,0.07290591969359722,999,999,0.0,999,0.12462823057278208
88,TRUE,3820.0,19.1,0.7803333333333333,48,0.785,0.10986222763466302,0.06743111381733151,0.06752119437499032,0,2,1.1,999,0.8622616940960435
88,Blind,-18380.0,-91.9,0.3706666666666667,155,0.415,0.0,0.0,0.0833333333333335,15,10,0.05,999,0.0
88,MOO,2940.0,14.7,0.7948333333333331,52,0.765,0.05481322123300125,0.027406610616500626,0.07573162081173852,999,999,0.0,999,0.0
89,TRUE,-1420.0,-7.1,0.7238333333333336,70,0.705,0.104391864332807,0.0709459321664035,0.06745501776877111,0,0,0.3,999,0.8355121184609052
89,Blind,-19860.0,-99.3,0.35316666666666685,184,0.385,0.0,0.0,0.0833333333333335,1,4,0.2,999,0.0
89,MOO,2760.0,13.8,0.7954166666666665,52,0.76,0.06432900173478973,0.03216450086739486,0.07493348627378843,999,999,0.0,999,0.0
90,TRUE,-280.0,-1.4,0.7798333333333336,68,0.71,0.10716087144089981,0.0785804357204499,0.06932736764299446,2,1,0.25,999,0.8203335129952483
90,Blind,-21680.0,-108.4,0.3755833333333333,183,0.35,0.0,0.0,0.0833333333333335,5,3,0.15,999,0.0
90,MOO,-700.0,-3.5,0.7434999999999998,65,0.715,0.053903649749192484,0.026951824874596242,0.07445027012422548,999,999,0.0,999,0.0
91,TRUE,2320.0,11.6,0.7811666666666669,55,0.75,0.11905164939879165,0.07202582469939582,0.06686679147914752,0,0,0.25,999,0.874973901022749
91,Blind,-21980.0,-109.9,0.4085833333333333,176,0.345,0.0,0.0,0.0833333333333335,5,3,0.25,999,0.0
91,MOO,20.0,0.1,0.7771666666666665,66,0.715,0.06407774294434643,0.032038871472173214,0.07406435573005044,999,999,0.0,999,0.0
92,TRUE,2040.0,10.2,0.7774999999999999,60,0.75,0.12675041340778104,0.06962520670389052,0.06658703912664271,0,2,0.25,999,0.9499943003883247
92,Blind,-20720.0,-103.6,0.3547499999999999,167,0.37,0.0,0.0,0.0833333333333335,0,10,0.05,999,0.0
92,MOO,860.0,4.3,0.749583333333333,58,0.735,0.057352752408468266,0.03492637620423413,0.07486816287752691,999,999,0.0,999,0.0
93,TRUE,380.0,1.9,0.7540833333333332,70,0.725,0.11132803622982301,0.0681640181149115,0.06705583134622796,0,1,0.25,999,0.0
93,Blind,-22280.0,-111.4,0.39675000000000016,180,0.34,0.0,0.0,0.0833333333333335,17,10,0.05,999,0.0
93,MOO,-15880.0,-79.4,0.5666666666666668,157,0.44,0.10415475755012515,0.07082737877506258,0.06997721691562629,999,999,0.0,999,0.051889774013991204
94,TRUE,1520.0,7.6,0.76,58,0.75,0.10954726745725152,0.09852363372862576,0.06813253920762305,0,0,0.3,999,0.0
94,Blind,-20940.0,-104.7,0.37058333333333343,179,0.365,0.0,0.0,0.0833333333333335,4,13,0.2,999,0.0
94,MOO,1560.0,7.8,0.7862499999999994,60,0.74,0.08702111285863601,0.043510556429318004,0.07229099391656338,999,999,0.0,999,0.0
95,TRUE,-1680.0,-8.4,0.7509166666666667,72,0.69,0.1119909263413692,0.0684954631706846,0.06665028088070607,0,1,0.3,999,0.8059427114201276
95,Blind,-20820.0,-104.1,0.37316666666666676,172,0.365,0.0,0.0,0.0833333333333335,3,14,0.15,999,0.0
95,MOO,-3080.0,-15.4,0.5819166666666664,75,0.7,0.11073365002198754,0.07411682501099377,0.07047703461691372,999,999,0.0,999,0.07038829159691452
96,TRUE,320.0,1.6,0.7628333333333335,62,0.72,0.11593106856417967,0.07046553428208983,0.06583538818052313,0,0,0.25,999,0.0
96,Blind,-23800.0,-119.0,0.3765000000000001,200,0.31,0.0,0.0,0.0833333333333335,3,14,0.15,999,0.0
96,MOO,-27760.0,-138.8,0.41441666666666693,280,0.23,0.10555392045582601,0.07152696022791301,0.06956280362170253,999,999,0.0,999,0.004876899728103065
97,TRUE,2560.0,12.8,0.7880833333333329,52,0.76,0.10205294023687905,0.06977647011843953,0.06827790462825438,0,2,0.25,999,0.8566633041940245
97,Blind,-19160.0,-95.8,0.36683333333333346,169,0.4,0.0,0.0,0.0833333333333335,17,13,0.05,999,0.0
97,MOO,-3580.0,-17.9,0.7594999999999998,76,0.655,0.056724590710053535,0.028362295355026768,0.07453027232720023,999,999,0.0,999,0.0
98,TRUE,980.0,4.9,0.7724166666666668,58,0.735,0.10126563039911152,0.06938281519955576,0.0687262965187418,0,0,0.25,999,0.859863690806805
98,Blind,-20600.0,-103.0,0.3822500000000001,180,0.37,0.0,0.0,0.0833333333333335,12,8,0.1,999,0.0
98,MOO,2540.0,12.7,0.7872499999999999,52,0.765,0.05397823651612699,0.026989118258063494,0.0754603906196029,999,999,0.0,999,0.0
99,TRUE,-1260.0,-6.3,0.7725,70,0.695,0.11420341591287597,0.06960170795643798,0.06709679792412955,0,3,0.25,999,0.0
99,Blind,-18960.0,-94.8,0.39875,167,0.4,0.0,0.0,0.0833333333333335,12,12,0.1,999,0.0
99,MOO,-480.0,-2.4,0.7652499999999998,61,0.71,0.061102344589769375,0.030551172294884688,0.073999411543092,999,999,0.0,999,0.0
100,TRUE,-1000.0,-5.0,0.7718333333333333,66,0.7,0.11440533355424343,0.09470266677712172,0.06777113965761122,0,0,0.25,999,0.0
100,Blind,-21680.0,-108.4,0.40049999999999997,177,0.35,0.0,0.0,0.0833333333333335,1,2,0.05,999,0.0
100,MOO,-20260.0,-101.3,0.6880833333333329,159,0.355,0.07126168579379999,0.04188084289689999,0.07444374893840287,999,999,0.0,999,0.0
